11.562146,104.921097,21,14
11.565181,104.919402,21,16
11.555304,104.932923,4,1
11.566127,104.928977,12,23
11.554598,104.928683,17,26
11.543443,104.924911,7,23
11.56469,104.927673,3,14
11.564795,104.927198,3,15
11.561777,104.927353,4,7
11.512098,104.775925,10,97
11.569574,104.929437,6,13
11.555661,104.928234,20,6
11.532072,104.945879,1,4
11.558384,104.933152,22,20
11.564619,104.92263,8,34
11.66222,104.801737,8,78
11.531371,104.934304,2,13
11.563665,104.911068,20,54
11.554742,104.929417,21,3
11.566133,104.92702,3,18
11.544046,104.91588,0,40
11.591426,104.906719,8,64
11.565797,104.92579,4,26
11.555304,104.932923,4,2
11.561076,104.927661,4,5
11.561777,104.927353,4,8
11.561976,104.923288,9,17
11.560846,104.920453,13,15
11.554598,104.928683,17,27
11.568606,104.924362,3,20
11.528578,104.857603,15,84
11.561976,104.923288,9,18
11.554598,104.923683,24,14
11.543443,104.924911,7,24
11.56905,104.928847,22,23
11.563902,104.931252,12,19
11.560846,104.920453,13,16
11.566127,104.928977,12,24
11.565735,104.899979,17,68
11.529734,104.858171,15,72
11.564173,104.922805,8,33
11.570478,104.927137,6,14
11.565757,104.923534,8,37
11.5632713,104.9335923,6,9
11.542533,104.906961,15,57
11.5570993,104.9311087,3,2
11.5610718,104.9358045,19,6
11.559006,104.929903,3,3
11.5610718,104.9358045,19,7
11.5748559,104.9105448,21,20
11.5611945,104.9311208,12,13
11.5680104,104.9232038,3,21
11.552789,104.9357825,2,1
11.5612522,104.9343775,22,22
11.5598548,104.9361907,19,3
11.5610718,104.9358045,19,8
11.5583839,104.9331516,22,11
11.5803129,104.9178097,4,32
11.5583839,104.9331516,22,12
11.548305,104.932533,23,2
11.558322,104.931423,12,11
11.548305,104.932533,23,3
11.582296,104.8974784,21,28
11.548305,104.932533,23,4
11.552789,104.9357825,2,2
11.546503,104.9403455,2,3
11.5569971,104.9309634,4,3
11.5597373,104.9279375,8,5
11.5597373,104.9279375,8,6
11.5549388,104.9388018,1,2
11.5598548,104.9361907,19,4
11.561277,104.933638,6,7
11.5707242,104.8993288,20,64
11.5598548,104.9361907,19,5
11.5574513,104.9333642,22,1
11.5632713,104.9335923,6,10
11.5748559,104.9105448,21,21
11.5441152,104.9318285,23,9
11.559816,104.93455,22,21
11.5574513,104.9333642,22,2
11.5707242,104.8993288,20,65
11.546503,104.9403455,2,4
11.5441152,104.9318285,23,10
11.5443393,104.9342522,5,3
11.546503,104.9403455,2,5
11.5443895,104.9253596,7,20
11.5734156,104.9187258,9,62
11.5560616,104.9369431,19,1
11.5447662,104.9334857,5,2
11.5748559,104.9105448,21,22
11.542533,104.906961,15,58
11.5721606,104.9187027,9,38
11.5561279,104.9340623,6,1
11.5574513,104.9333642,22,3
11.5730473,104.8904333,20,83
11.561277,104.933638,6,8
11.5590087,104.9288668,8,3
11.5596545,104.9280475,8,4
11.5748559,104.9105448,21,23
11.5748559,104.9105448,21,24
11.5574513,104.9333642,22,4
11.5553035,104.9329232,3,1
11.5583576,104.9199283,20,15
11.559569,104.933653,6,6
11.5564367,104.9268794,21,4
11.5690447,104.8884718,17,75
11.5725428,104.9291675,19,9
11.5574513,104.9333642,22,5
11.5561279,104.9340623,6,2
11.5578361,104.8883213,18,58
11.5462349,104.9212869,10,57
11.5574513,104.9333642,22,6
11.5556609,104.928234,20,4
11.5601622,104.9286447,4,4
11.5574513,104.9333642,22,7
11.5597373,104.9279375,8,7
11.542533,104.906961,15,59
11.548305,104.932533,23,5
11.5539166,104.9353565,1,1
11.5557554,104.9217678,18,4
11.5921537,104.9335837,19,32
11.558322,104.931423,12,12
11.5313713,104.9343038,2,11
11.5588874,104.9372883,19,2
11.5500014,104.9088545,15,45
11.5500014,104.9088545,15,46
11.5583595,104.9118745,17,52
11.547186,104.90879,16,43
11.547186,104.90879,16,44
11.5626268,104.928546,3,12
11.5626268,104.928546,3,13
11.546613,104.908323,16,49
11.5465835,104.9077928,15,56
11.5446418,104.9131519,16,29
11.5446418,104.9131519,16,30
11.5446418,104.9131519,16,31
11.5503782,104.9025678,24,31
11.5503782,104.9025678,24,32
11.5619317,104.9070576,17,59
11.5619317,104.9070576,17,60
11.5578361,104.8883213,18,59
11.5444309,104.9130743,16,38
11.5444309,104.9130743,16,39
11.5444309,104.9130743,16,40
11.5558875,104.9206701,18,5
11.5558875,104.9206701,18,6
11.5558875,104.9206701,18,7
11.5558875,104.9206701,18,8
11.5578361,104.8883213,18,60
11.5503782,104.9025678,24,33
11.5503782,104.9025678,24,34
11.5503782,104.9025678,24,35
11.5531939,104.890058,24,49
11.5929267,104.8191264,13,52
11.5929267,104.8191264,13,53
11.5578361,104.8883213,18,61
11.5578361,104.8883213,18,62
11.556263,104.90672,18,31
11.5490974,104.9067111,15,47
11.5490974,104.9067111,15,48
11.5490974,104.9067111,15,49
11.5468358,104.8971458,16,58
11.5468358,104.8971458,16,59
11.5467063,104.9084305,16,47
11.5467063,104.9084305,16,48
11.6113951,104.8853749,9,86
11.6113951,104.8853749,9,87
11.545736,104.9008352,24,44
11.545736,104.9008352,24,45
11.556263,104.90672,18,32
11.556263,104.90672,18,33
11.556263,104.90672,18,34
11.5448729,104.8921668,16,64
11.5448729,104.8921668,16,65
11.560953,104.9292843,3,4
11.560953,104.9292843,3,5
11.560953,104.9292843,3,6
11.560953,104.9292843,3,7
11.553635,104.903833,24,26
11.553635,104.903833,24,27
11.5512914,104.9025303,24,30
11.560953,104.9292843,3,8
11.560953,104.9292843,3,9
11.5463784,104.9016284,24,41
11.5463784,104.9016284,24,42
11.54741,104.9000815,16,55
11.54741,104.9000815,16,56
11.54741,104.9000815,16,57
11.609207,104.8825977,8,66
11.609207,104.8825977,8,67
11.609207,104.8825977,8,68
11.5625833,104.9231576,9,20
11.5625833,104.9231576,9,21
11.5552483,104.9102276,18,30
11.5578361,104.8883213,18,63
11.5464554,104.9005059,24,46
11.5464554,104.9005059,24,47
11.5464554,104.9005059,24,48
11.5501859,104.9037959,24,39
11.5501859,104.9037959,24,40
11.5503782,104.9025678,24,36
11.5503782,104.9025678,24,37
11.5499853,104.9060757,16,53
11.5499853,104.9060757,16,54
11.5497514,104.9193467,10,53
11.5446418,104.9131519,16,32
11.5446418,104.9131519,16,33
11.5730203,104.8706643,20,115
11.5404653,104.9145999,10,78
11.5530705,104.9300566,10,1
11.5446418,104.9131519,16,34
11.5524591,104.905794,24,24
11.560953,104.9292843,3,10
11.54593,104.91261,16,42
11.5503782,104.9025678,24,38
11.5453711,104.912422,16,41
11.55084,104.9179118,16,26
11.545782,104.9013157,24,43
11.5437194,104.910962,0,44
11.5332822,104.9139731,23,35
11.553148,104.8853066,24,53
11.553148,104.8853066,24,54
11.534545,104.912536,11,42
11.534545,104.912536,11,43
11.5267172,104.9116708,11,47
11.5267172,104.9116708,11,48
11.5342397,104.9077347,0,52
11.5219503,104.9167498,5,57
11.5219503,104.9167498,5,58
11.5219503,104.9167498,5,59
11.5287739,104.9174804,5,53
11.5287739,104.9174804,5,54
11.5287739,104.9174804,5,55
11.5389257,104.9035167,15,61
11.5389257,104.9035167,15,62
11.5578361,104.8883213,18,64
11.5578361,104.8883213,18,65
11.5578361,104.8883213,18,66
11.534545,104.912536,11,44
11.534545,104.912536,11,45
11.5267172,104.9116708,11,49
11.5267172,104.9116708,11,50
11.5578361,104.8883213,18,67
11.5730705,104.8731065,20,112
11.5730705,104.8731065,20,113
11.5730705,104.8731065,20,114
11.5376604,104.9102446,0,46
11.5578361,104.8883213,18,68
11.553148,104.8853066,24,55
11.553148,104.8853066,24,56
11.5542928,104.9123562,24,22
11.5542928,104.9123562,24,23
11.5455162,104.9175093,0,34
11.5455162,104.9175093,0,35
11.5455162,104.9175093,0,36
11.5376604,104.9102446,0,47
11.5517286,104.888138,24,50
11.5404653,104.9145999,10,79
11.539549,104.9047165,15,60
11.5578361,104.8883213,18,69
11.5506602,104.9214683,10,27
11.5506602,104.9214683,10,28
11.5506602,104.9214683,10,29
11.5506602,104.9214683,10,30
11.4909566,104.8338443,23,37
11.4909566,104.8338443,23,38
11.609207,104.8825977,8,69
11.609207,104.8825977,8,70
11.609207,104.8825977,8,71
11.609207,104.8825977,8,72
11.609207,104.8825977,8,73
11.5536483,104.9264874,15,5
11.5536483,104.9264874,15,6
11.5536483,104.9264874,15,7
11.5405647,104.9174165,10,71
11.5405647,104.9174165,10,72
11.5506602,104.9214683,10,31
11.5506602,104.9214683,10,32
11.5506602,104.9214683,10,33
11.5358219,104.9222674,7,54
11.5358219,104.9222674,7,55
11.5358219,104.9222674,7,56
11.5358219,104.9222674,7,57
11.5831307,104.8941559,21,47
11.5831307,104.8941559,21,48
11.5831307,104.8941559,21,49
11.5362392,104.9235001,7,47
11.5362392,104.9235001,7,48
11.5362392,104.9235001,7,49
11.5362392,104.9235001,7,50
11.5362392,104.9235001,7,51
11.5362392,104.9235001,7,52
11.5506602,104.9214683,10,34
11.5506602,104.9214683,10,35
11.5506602,104.9214683,10,36
11.610122,104.8866859,9,85
11.5462349,104.9212869,10,58
11.5462349,104.9212869,10,59
11.5355859,104.9246927,23,20
11.5355859,104.9246927,23,21
11.5343962,104.9214064,7,58
11.5343962,104.9214064,7,59
11.5329516,104.9232816,23,27
11.5329516,104.9232816,23,28
11.5479723,104.9071276,15,52
11.5479723,104.9071276,15,53
11.540998,104.9233718,7,41
11.5329516,104.9232816,23,29
11.5329516,104.9232816,23,30
11.531616,104.940243,1,3
11.539782,104.9229465,7,42
11.539782,104.9229465,7,43
11.5387278,104.922512,7,44
11.537656,104.923604,7,45
11.537656,104.923604,7,46
11.5285777,104.8576033,15,85
11.5285777,104.8576033,15,86
11.5629406,104.8650088,17,83
11.5355859,104.9246927,23,22
11.5355859,104.9246927,23,23
11.5385844,104.9218335,11,19
11.5343962,104.9214064,7,60
11.5416721,104.9160303,10,74
11.5416721,104.9160303,10,75
11.5355859,104.9246927,23,24
11.5570056,104.92054,17,37
11.5312721,104.9365675,2,9
11.5285777,104.8576033,15,87
11.5629406,104.8650088,17,84
11.541536,104.922469,11,17
11.5694721,104.9036496,14,42
11.5694721,104.9036496,14,43
11.5508978,104.925363,0,11
11.5508978,104.925363,0,12
11.5629406,104.8650088,17,85
11.5629406,104.8650088,17,86
11.5663356,104.8933902,18,37
11.5663356,104.8933902,18,38
11.5663356,104.8933902,18,39
11.5663356,104.8933902,18,40
11.5663356,104.8933902,18,41
11.5663356,104.8933902,18,42
11.5663356,104.8933902,18,43
11.5709664,104.9123201,13,26
11.5709664,104.9123201,13,27
11.5692882,104.902591,14,44
11.5692882,104.902591,14,45
11.5773866,104.8883937,20,96
11.5619672,104.9073423,17,57
11.5619672,104.9073423,17,58
11.567022,104.897413,17,69
11.567022,104.897413,17,70
11.5637344,104.8996354,17,61
11.5637344,104.8996354,17,62
11.5629406,104.8650088,17,87
11.5629406,104.8650088,17,88
11.5538289,104.9297859,15,1
11.5538289,104.9297859,15,2
11.5563738,104.9282099,14,8
11.5563738,104.9282099,14,9
11.5577818,104.9012593,18,35
11.5577818,104.9012593,18,36
11.5629406,104.8650088,17,89
11.5639779,104.8903421,18,55
11.5639779,104.8903421,18,56
11.5633767,104.8639198,17,102
11.5633767,104.8639198,17,103
11.5629406,104.8650088,17,90
11.5629406,104.8650088,17,91
11.5629406,104.8650088,17,92
11.5629406,104.8650088,17,93
11.5708421,104.9036944,14,48
11.5535303,104.9242026,15,24
11.5535303,104.9242026,15,25
11.576348,104.921462,22,30
11.576348,104.921462,22,31
11.576348,104.921462,22,32
11.5637344,104.8996354,17,63
11.5637344,104.8996354,17,64
11.5448729,104.8921668,16,66
11.5448729,104.8921668,16,67
11.5709664,104.9123201,13,28
11.5709664,104.9123201,13,29
11.5629406,104.8650088,17,94
11.5643828,104.8995378,17,65
11.5643828,104.8995378,17,66
11.5570056,104.92054,17,38
11.567511,104.9043903,20,61
11.5468358,104.8971458,16,60
11.5468358,104.8971458,16,61
11.5550393,104.9307754,9,1
11.5304105,104.8570554,7,71
11.5304105,104.8570554,7,72
11.5637476,104.9239265,8,20
11.5637476,104.9239265,8,21
11.5578361,104.8883213,18,70
11.5516382,104.8735034,24,60
11.5516382,104.8735034,24,61
11.5578361,104.8883213,18,71
11.560953,104.9292843,3,11
11.555815,104.8667937,18,77
11.555815,104.8667937,18,78
11.555815,104.8667937,18,79
11.4523739,104.8079932,0,55
11.6086557,104.8838392,8,65
11.553148,104.8853066,24,57
11.553148,104.8853066,24,58
11.5468358,104.8971458,16,62
11.4690268,104.7079825,23,39
11.4690268,104.7079825,23,40
11.4690268,104.7079825,23,41
11.4690268,104.7079825,23,42
11.53391,104.881494,15,63
11.53391,104.881494,15,64
11.609207,104.8825977,8,74
11.53391,104.881494,15,65
11.53391,104.881494,15,66
11.5525955,104.8448707,17,108
11.5634541,104.8683158,17,82
11.5133615,104.7730546,15,89
11.5417225,104.9179574,10,63
11.5417225,104.9179574,10,64
11.5673254,104.9097338,14,41
11.5571587,104.9174969,17,42
11.5571587,104.9174969,17,43
11.5592512,104.9239277,13,3
11.5592512,104.9239277,13,4
11.5592069,104.923764,14,12
11.5592069,104.923764,14,13
11.55817,104.917544,20,51
11.5647316,104.9224316,8,36
11.5597373,104.9279375,8,8
11.5597373,104.9279375,8,9
11.5601499,104.9212114,14,22
11.5601499,104.9212114,14,23
11.5571587,104.9174969,17,44
11.560913,104.923606,9,11
11.560913,104.923606,9,12
11.5583576,104.9199283,20,16
11.5583576,104.9199283,20,17
11.558287,104.920177,20,11
11.558287,104.920177,20,12
11.5598471,104.923789,13,5
11.5583576,104.9199283,20,18
11.5583576,104.9199283,20,19
11.582296,104.8974784,21,29
11.5583576,104.9199283,20,20
11.5583576,104.9199283,20,21
11.5609499,104.9247285,9,9
11.5609499,104.9247285,9,10
11.6204374,104.9125845,6,29
11.6204374,104.9125845,6,30
11.5611292,104.9171593,14,33
11.5611292,104.9171593,14,34
11.560913,104.923606,9,13
11.560913,104.923606,9,14
11.558425,104.919825,20,49
11.558425,104.919825,20,50
11.5597373,104.9279375,8,10
11.5597373,104.9279375,8,11
11.5506602,104.9214683,10,37
11.5506602,104.9214683,10,38
11.5664795,104.9119702,14,37
11.5664795,104.9119702,14,38
11.560123,104.9210221,14,24
11.560123,104.9210221,14,25
11.5855674,104.9082327,9,78
11.5571587,104.9174969,17,45
11.5571587,104.9174969,17,46
11.5680104,104.9232038,3,22
11.5573464,104.9221268,20,9
11.5573464,104.9221268,20,10
11.5583576,104.9199283,20,22
11.5583576,104.9199283,20,23
11.5583576,104.9199283,20,24
11.5529512,104.9120755,15,43
11.5529512,104.9120755,15,44
11.560123,104.9210221,14,26
11.560123,104.9210221,14,27
11.5602713,104.9220634,13,11
11.560123,104.9210221,14,28
11.560123,104.9210221,14,29
11.5604796,104.9222258,14,19
11.5604796,104.9222258,14,20
11.5604796,104.9222258,14,21
11.5545978,104.9286834,17,2
11.5585033,104.9272957,9,7
11.5585033,104.9272957,9,8
11.5545978,104.9286834,17,3
11.5545978,104.9286834,17,4
11.5583764,104.919813,20,39
11.5583764,104.919813,20,40
11.5680104,104.9232038,3,23
11.5506602,104.9214683,10,39
11.5409978,104.9173066,10,68
11.5472192,104.9170475,0,30
11.5472192,104.9170475,0,31
11.5597373,104.9279375,8,12
11.5597373,104.9279375,8,13
11.5234344,104.8518122,10,90
11.5234344,104.8518122,10,91
11.5559303,104.9225884,17,32
11.5559303,104.9225884,17,33
11.557792,104.923992,21,5
11.557792,104.923992,21,6
11.5583576,104.9199283,20,25
11.5597373,104.9279375,8,14
11.5597373,104.9279375,8,15
11.5597373,104.9279375,8,16
11.5597373,104.9279375,8,17
11.5602983,104.9222527,14,15
11.5602983,104.9222527,14,16
11.5378179,104.9205949,11,20
11.5583764,104.919813,20,41
11.5583764,104.919813,20,42
11.5583764,104.919813,20,43
11.5583764,104.919813,20,44
11.5583764,104.919813,20,45
11.5552448,104.9210449,24,15
11.5552448,104.9210449,24,16
11.5664795,104.9119702,14,39
11.5664795,104.9119702,14,40
11.5643828,104.8995378,17,67
11.5529952,104.9178473,15,36
11.5574513,104.9333642,22,8
11.5574513,104.9333642,22,9
11.557383,104.924586,20,7
11.557383,104.924586,20,8
11.5552448,104.9210449,24,17
11.5552448,104.9210449,24,18
11.5583764,104.919813,20,46
11.5506602,104.9214683,10,40
11.5506602,104.9214683,10,41
11.5583576,104.9199283,20,26
11.5583576,104.9199283,20,27
11.5602309,104.9217794,13,12
11.5602309,104.9217794,13,13
11.5583576,104.9199283,20,28
11.5583576,104.9199283,20,29
11.5921537,104.9335837,19,33
11.563366,104.9162677,14,35
11.557792,104.923992,21,7
11.557792,104.923992,21,8
11.5506602,104.9214683,10,42
11.5506602,104.9214683,10,43
11.571083,104.916547,13,24
11.571083,104.916547,13,25
11.5616273,104.9263639,8,18
11.5616273,104.9263639,8,19
11.5234344,104.8518122,10,92
11.5583764,104.919813,20,47
11.5583764,104.919813,20,48
11.5583576,104.9199283,20,30
11.5583576,104.9199283,20,31
11.5583576,104.9199283,20,32
11.5636542,104.9114183,20,52
11.5636542,104.9114183,20,53
11.5602983,104.9222527,14,17
11.5602983,104.9222527,14,18
11.559532,104.921759,21,9
11.559532,104.921759,21,10
11.5644006,104.9111901,20,55
11.5506602,104.9214683,10,44
11.5506602,104.9214683,10,45
11.5710139,104.9162974,13,22
11.5710139,104.9162974,13,23
11.5674553,104.9081335,20,56
11.5674553,104.9081335,20,57
11.5674553,104.9081335,20,58
11.5674553,104.9081335,20,59
11.6204374,104.9125845,6,31
11.6204374,104.9125845,6,32
11.558287,104.920177,20,13
11.558287,104.920177,20,14
11.5598471,104.923789,13,6
11.5598471,104.923789,13,7
11.5598471,104.923789,13,8
11.5558477,104.9194643,18,10
11.5558477,104.9194643,18,11
11.556695,104.921246,17,34
11.556695,104.921246,17,35
11.556695,104.921246,17,36
11.5583595,104.9118745,17,53
11.5583595,104.9118745,17,54
11.5602174,104.9216848,21,11
11.5602174,104.9216848,21,12
11.5571587,104.9174969,17,47
11.5571587,104.9174969,17,48
11.5583576,104.9199283,20,33
11.5583576,104.9199283,20,34
11.5558477,104.9194643,18,12
11.5558477,104.9194643,18,13
11.5558477,104.9194643,18,14
11.5558477,104.9194643,18,15
11.5558477,104.9194643,18,16
11.560123,104.9210221,14,30
11.560123,104.9210221,14,31
11.560123,104.9210221,14,32
11.5558477,104.9194643,18,17
11.5558477,104.9194643,18,18
11.5558477,104.9194643,18,19
11.5558477,104.9194643,18,20
11.5581974,104.9095537,17,55
11.5581974,104.9095537,17,56
11.5574513,104.9333642,22,10
11.5545978,104.9286834,17,5
11.5545978,104.9286834,17,6
11.5545978,104.9286834,17,7
11.5545978,104.9286834,17,8
11.5644808,104.9175591,13,17
11.5654973,104.9117618,14,36
11.5446418,104.9131519,16,35
11.569349,104.915689,13,21
11.5713046,104.8690295,20,122
11.5674553,104.9081335,20,60
11.5468358,104.8971458,16,63
11.6938439,104.8707676,22,41
11.6938439,104.8707676,22,42
11.5388034,104.9283439,5,21
11.6938439,104.8707676,22,43
11.6938439,104.8707676,22,44
11.6938439,104.8707676,22,45
11.5571587,104.9174969,17,49
11.5397321,104.9280951,5,9
11.5545978,104.9286834,17,9
11.5545978,104.9286834,17,10
11.5635738,104.9323592,12,15
11.5635738,104.9323592,12,16
11.5714162,104.9207547,8,39
11.5550578,104.9303983,14,1
11.5550578,104.9303983,14,2
11.5550578,104.9303983,14,3
11.5550578,104.9303983,14,4
11.5364683,104.9291607,5,27
11.5364683,104.9291607,5,28
11.5364683,104.9291607,5,29
11.5364683,104.9291607,5,30
11.5290271,104.8574906,15,81
11.5290271,104.8574906,15,82
11.5714162,104.9207547,8,40
11.5638583,104.9224732,9,22
11.5363142,104.9287168,5,31
11.5363142,104.9287168,5,32
11.5506602,104.9214683,10,46
11.5550393,104.9307754,9,2
11.5550393,104.9307754,9,3
11.554318,104.929851,16,1
11.554318,104.929851,16,2
11.554318,104.929851,16,3
11.554318,104.929851,16,4
11.554742,104.9294173,20,1
11.554742,104.9294173,20,2
11.554318,104.929851,16,5
11.554318,104.929851,16,6
11.554318,104.929851,16,7
11.554318,104.929851,16,8
11.554318,104.929851,16,9
11.554318,104.929851,16,10
11.5506213,104.9309384,11,1
11.5506213,104.9309384,11,2
11.5378179,104.9205949,11,21
11.5378179,104.9205949,11,22
11.5378179,104.9205949,11,23
11.5378179,104.9205949,11,24
11.5397321,104.9280951,5,10
11.5397321,104.9280951,5,11
11.5397321,104.9280951,5,12
11.5397321,104.9280951,5,13
11.5648623,104.925794,4,11
11.5648623,104.925794,4,12
11.5648623,104.925794,4,13
11.5648623,104.925794,4,14
11.5363142,104.9287168,5,33
11.5648623,104.925794,4,15
11.5648623,104.925794,4,16
11.5648623,104.925794,4,17
11.5329981,104.9299827,5,49
11.5329981,104.9299827,5,50
11.5565668,104.933137,12,1
11.5565668,104.933137,12,2
11.5565668,104.933137,12,3
11.5565668,104.933137,12,4
11.5565668,104.933137,12,5
11.5565668,104.933137,12,6
11.5565668,104.933137,12,7
11.5565668,104.933137,12,8
11.5335131,104.9277519,5,44
11.5558477,104.9194643,18,21
11.5721166,104.868992,20,116
11.5721166,104.868992,20,117
11.5254015,104.9382553,2,14
11.5254015,104.9382553,2,15
11.5363142,104.9287168,5,34
11.5372761,104.9086911,0,48
11.554705,104.929068,24,1
11.554705,104.929068,24,2
11.5357812,104.9285799,5,42
11.5357812,104.9285799,5,43
11.5335131,104.9277519,5,45
11.5558477,104.9194643,18,22
11.5558477,104.9194643,18,23
11.5479723,104.9071276,15,54
11.5479723,104.9071276,15,55
11.5565668,104.933137,12,9
11.5565668,104.933137,12,10
11.5432762,104.9236796,7,39
11.5432762,104.9236796,7,40
11.5392832,104.9267085,23,14
11.5392832,104.9267085,23,15
11.5714162,104.9207547,8,41
11.5714162,104.9207547,8,42
11.538135,104.924198,23,18
11.538135,104.924198,23,19
11.5550578,104.9303983,14,5
11.5358285,104.9159253,7,64
11.5358285,104.9159253,7,65
11.5358285,104.9159253,7,66
11.5721166,104.868992,20,118
11.5721166,104.868992,20,119
11.5721166,104.868992,20,120
11.5545978,104.9286834,17,11
11.5545978,104.9286834,17,12
11.5364649,104.9291208,5,22
11.5364649,104.9291208,5,23
11.5364649,104.9291208,5,24
11.5364649,104.9291208,5,25
11.5364649,104.9291208,5,26
11.5563738,104.9282099,14,10
11.5714162,104.9207547,8,43
11.5714162,104.9207547,8,44
11.5335131,104.9277519,5,46
11.5335131,104.9277519,5,47
11.5550393,104.9307754,9,4
11.548305,104.932533,23,6
11.5714162,104.9207547,8,45
11.5714162,104.9207547,8,46
11.5378179,104.9205949,11,25
11.5536483,104.9264874,15,8
11.5536483,104.9264874,15,9
11.5536483,104.9264874,15,10
11.5536483,104.9264874,15,11
11.5397321,104.9280951,5,14
11.5397321,104.9280951,5,15
11.5397321,104.9280951,5,16
11.5397321,104.9280951,5,17
11.5272032,104.8792863,15,69
11.5272032,104.8792863,15,70
11.5908406,104.8694668,13,50
11.5908406,104.8694668,13,51
11.5254015,104.9382553,2,16
11.5363142,104.9287168,5,35
11.5363142,104.9287168,5,36
11.5363142,104.9287168,5,37
11.5254015,104.9382553,2,17
11.5254015,104.9382553,2,18
11.5558477,104.9194643,18,24
11.5558477,104.9194643,18,25
11.5583839,104.9331516,22,13
50.6901888,3.1614059,9,89
50.6901888,3.1614059,9,90
11.5714162,104.9207547,8,47
11.5714162,104.9207547,8,48
11.5635738,104.9323592,12,17
11.5635738,104.9323592,12,18
11.5519424,104.932111,0,1
11.5519424,104.932111,0,2
11.5398168,104.9286189,5,5
11.5398168,104.9286189,5,6
11.5398168,104.9286189,5,7
11.5398168,104.9286189,5,8
11.55075,104.93097,7,1
11.55075,104.93097,7,2
11.5388559,104.9242187,23,16
11.5388559,104.9242187,23,17
11.5363142,104.9287168,5,38
11.5363142,104.9287168,5,39
